%%MatrixMarket matrix coordinate integer general
1400 1 1
1402 1 1
1421 1 1
1429 1 1
1442 1 1
1443 1 1
1450 1 1
1465 1 1
1471 1 1
1480 1 1
1484 1 1
1489 1 1
1494 1 1
1504 1 1
1508 1 1
1509 1 1
1510 1 1
1520 1 1
1533 1 1
1535 1 1
1536 1 1
1539 1 1
1540 1 1
1547 1 1
1548 1 1
1581 1 1
1583 1 1
1584 1 1
1587 1 1
1589 1 1
1591 1 1
1594 1 1
1595 1 1
1596 1 1
1597 1 1
1598 1 1
1599 1 1
1600 1 1
1602 1 1
1622 1 1
1624 1 1
1628 1 1
1630 1 1
1631 1 1
1634 1 1
1635 1 1
1636 1 1
1637 1 1
1640 1 1
1641 1 1
1642 1 1
1643 1 1
1644 1 1
1646 1 1
1660 1 1
1661 1 1
1663 1 1
1669 1 1
1671 1 1
1675 1 1
1678 1 1
1682 1 1
1686 1 1
1694 1 1
1695 1 1
1700 1 1
1711 1 1
1712 1 1
1739 1 1
1740 1 1
1778 1 1
1779 1 1
1793 1 1
7 2 1
14 2 1
23 2 1
28 2 1
29 2 1
30 2 1
35 2 1
36 2 1
38 2 1
39 2 1
41 2 1
42 2 1
44 2 1
45 2 1
46 2 1
49 2 1
74 2 1
75 2 1
83 2 1
116 2 1
119 2 1
145 2 1
153 2 1
154 2 1
158 2 1
159 2 1
200 2 1
222 2 1
237 2 1
248 2 1
249 2 1
250 2 1
251 2 1
252 2 1
279 2 1
288 2 1
290 2 1
293 2 1
297 2 1
309 2 1
311 2 1
317 2 1
329 2 1
338 2 1
340 2 1
342 2 1
343 2 1
345 2 1
346 2 1
352 2 1
354 2 1
359 2 1
363 2 1
369 2 1
371 2 1
378 2 1
430 2 1
432 2 1
441 2 1
453 2 1
454 2 1
455 2 1
522 2 1
523 2 1
524 2 1
549 2 1
553 2 1
558 2 1
560 2 1
562 2 1
567 2 1
568 2 1
576 2 1
578 2 1
580 2 1
583 2 1
584 2 1
585 2 1
588 2 1
589 2 1
592 2 1
597 2 1
604 2 1
605 2 1
615 2 1
619 2 1
621 2 1
622 2 1
624 2 1
626 2 1
632 2 1
633 2 1
634 2 1
647 2 1
652 2 1
658 2 1
659 2 1
661 2 1
663 2 1
668 2 1
669 2 1
673 2 1
674 2 1
677 2 1
680 2 1
686 2 1
699 2 1
706 2 1
711 2 1
771 2 1
811 2 1
843 2 1
858 2 1
870 2 1
878 2 1
885 2 1
886 2 1
901 2 1
903 2 1
905 2 1
908 2 1
917 2 1
938 2 1
947 2 1
948 2 1
949 2 1
985 2 1
1007 2 1
1009 2 1
1014 2 1
1051 2 1
1060 2 1
1067 2 1
1076 2 1
1079 2 1
1093 2 1
1094 2 1
1100 2 1
1101 2 1
1105 2 1
1106 2 1
1109 2 1
1111 2 1
1113 2 1
1115 2 1
1150 2 1
1151 2 1
1161 2 1
1162 2 1
1166 2 1
1181 2 1
1184 2 1
1193 2 1
1195 2 1
1240 2 1
1241 2 1
1243 2 1
1244 2 1
1245 2 1
1246 2 1
1247 2 1
1251 2 1
1252 2 1
1254 2 1
1255 2 1
1259 2 1
1272 2 1
1276 2 1
1277 2 1
1279 2 1
1280 2 1
1281 2 1
1286 2 1
1343 2 1
1347 2 1
1352 2 1
1353 2 1
1354 2 1
1357 2 1
1359 2 1
1363 2 1
1364 2 1
1365 2 1
1373 2 1
1375 2 1
1379 2 1
1380 2 1
1383 2 1
1421 2 1
1422 2 1
1426 2 1
1427 2 1
1429 2 1
1430 2 1
1434 2 1
1437 2 1
1439 2 1
1442 2 1
1443 2 1
1444 2 1
1446 2 1
1448 2 1
1450 2 1
1452 2 1
1453 2 1
1454 2 1
1505 2 1
1506 2 1
1507 2 1
1511 2 1
1512 2 1
1514 2 1
1524 2 1
1533 2 1
1541 2 1
1542 2 1
1545 2 1
1553 2 1
1562 2 1
1568 2 1
1604 2 1
1609 2 1
1615 2 1
1624 2 1
1626 2 1
1632 2 1
1656 2 1
1689 2 1
1690 2 1
1691 2 1
1697 2 1
1732 2 1
1735 2 1
1737 2 1
1739 2 1
1743 2 1
1744 2 1
1749 2 1
1758 2 1
1759 2 1
1762 2 1
1764 2 1
1765 2 1
1768 2 1
1770 2 1
1780 2 1
3 3 1
4 3 1
11 3 1
23 3 1
24 3 1
38 3 1
51 3 1
117 3 1
122 3 1
129 3 1
141 3 1
144 3 1
152 3 1
158 3 1
160 3 1
162 3 1
165 3 1
172 3 1
176 3 1
264 3 1
265 3 1
267 3 1
268 3 1
269 3 1
270 3 1
272 3 1
273 3 1
277 3 1
306 3 1
311 3 1
316 3 1
325 3 1
328 3 1
333 3 1
343 3 1
368 3 1
430 3 1
435 3 1
446 3 1
447 3 1
448 3 1
451 3 1
459 3 1
464 3 1
475 3 1
478 3 1
481 3 1
482 3 1
484 3 1
486 3 1
487 3 1
494 3 1
496 3 1
497 3 1
501 3 1
502 3 1
504 3 1
512 3 1
517 3 1
518 3 1
520 3 1
539 3 1
542 3 1
549 3 1
573 3 1
576 3 1
580 3 1
608 3 1
615 3 1
618 3 1
627 3 1
632 3 1
634 3 1
659 3 1
660 3 1
661 3 1
671 3 1
685 3 1
686 3 1
687 3 1
691 3 1
692 3 1
693 3 1
694 3 1
695 3 1
704 3 1
735 3 1
827 3 1
885 3 1
895 3 1
896 3 1
902 3 1
909 3 1
913 3 1
915 3 1
932 3 1
939 3 1
943 3 1
962 3 1
963 3 1
986 3 1
987 3 1
1014 3 1
1020 3 1
1023 3 1
1027 3 1
1028 3 1
1029 3 1
1037 3 1
1038 3 1
1046 3 1
1071 3 1
1086 3 1
1098 3 1
1119 3 1
1120 3 1
1122 3 1
1168 3 1
1169 3 1
1171 3 1
1180 3 1
1181 3 1
1186 3 1
1187 3 1
1195 3 1
1212 3 1
1218 3 1
1219 3 1
1225 3 1
1230 3 1
1231 3 1
1238 3 1
1300 3 1
1304 3 1
1305 3 1
1307 3 1
1310 3 1
1311 3 1
1312 3 1
1332 3 1
1333 3 1
1335 3 1
1336 3 1
1340 3 1
1363 3 1
1368 3 1
1379 3 1
1382 3 1
1400 3 1
1402 3 1
1439 3 1
1471 3 1
1494 3 1
1509 3 1
1535 3 1
1547 3 1
1560 3 1
1565 3 1
1578 3 1
1581 3 1
1583 3 1
1584 3 1
1587 3 1
1589 3 1
1591 3 1
1594 3 1
1595 3 1
1596 3 1
1598 3 1
1600 3 1
1602 3 1
1604 3 1
1606 3 1
1609 3 1
1610 3 1
1611 3 1
1612 3 1
1630 3 1
1631 3 1
1635 3 1
1637 3 1
1641 3 1
1653 3 1
1656 3 1
1670 3 1
1678 3 1
1681 3 1
1682 3 1
1686 3 1
1690 3 1
1694 3 1
1695 3 1
1706 3 1
1710 3 1
1711 3 1
1726 3 1
1727 3 1
1730 3 1
1782 3 1
1790 3 1
1792 3 1
1795 3 1
1796 3 1
1798 3 1
6 4 1
8 4 1
9 4 1
14 4 1
145 4 1
189 4 1
191 4 1
193 4 1
195 4 1
200 4 1
201 4 1
205 4 1
206 4 1
211 4 1
218 4 1
240 4 1
277 4 1
279 4 1
284 4 1
289 4 1
293 4 1
294 4 1
295 4 1
296 4 1
297 4 1
299 4 1
303 4 1
304 4 1
305 4 1
308 4 1
312 4 1
314 4 1
319 4 1
327 4 1
329 4 1
336 4 1
337 4 1
338 4 1
346 4 1
353 4 1
358 4 1
361 4 1
363 4 1
483 4 1
484 4 1
501 4 1
502 4 1
503 4 1
517 4 1
539 4 1
540 4 1
541 4 1
545 4 1
567 4 1
568 4 1
584 4 1
595 4 1
603 4 1
604 4 1
647 4 1
656 4 1
697 4 1
700 4 1
736 4 1
871 4 1
873 4 1
874 4 1
876 4 1
879 4 1
883 4 1
918 4 1
964 4 1
969 4 1
970 4 1
971 4 1
974 4 1
975 4 1
977 4 1
979 4 1
982 4 1
984 4 1
992 4 1
996 4 1
1000 4 1
1060 4 1
1070 4 1
1119 4 1
1149 4 1
1154 4 1
1155 4 1
1156 4 1
1157 4 1
1173 4 1
1181 4 1
1182 4 1
1183 4 1
1184 4 1
1202 4 1
1212 4 1
1214 4 1
1215 4 1
1216 4 1
1219 4 1
1237 4 1
1238 4 1
1241 4 1
1244 4 1
1245 4 1
1251 4 1
1252 4 1
1253 4 1
1256 4 1
1258 4 1
1259 4 1
1261 4 1
1264 4 1
1265 4 1
1272 4 1
1275 4 1
1276 4 1
1277 4 1
1279 4 1
1280 4 1
1282 4 1
1283 4 1
1284 4 1
1285 4 1
1286 4 1
1287 4 1
1309 4 1
1310 4 1
1316 4 1
1317 4 1
1318 4 1
1319 4 1
1320 4 1
1321 4 1
1322 4 1
1324 4 1
1325 4 1
1326 4 1
1327 4 1
1328 4 1
1330 4 1
1336 4 1
1337 4 1
1338 4 1
1346 4 1
1358 4 1
1366 4 1
1367 4 1
1372 4 1
1376 4 1
1379 4 1
1388 4 1
1398 4 1
1402 4 1
1409 4 1
1413 4 1
1420 4 1
1435 4 1
1478 4 1
1482 4 1
1502 4 1
1584 4 1
1586 4 1
1589 4 1
1592 4 1
1593 4 1
1596 4 1
1600 4 1
1604 4 1
1612 4 1
1723 4 1
1750 4 1
1751 4 1
1752 4 1
1753 4 1
1755 4 1
1759 4 1
1764 4 1
1765 4 1
1784 4 1
1785 4 1
12 5 1
13 5 1
116 5 1
118 5 1
143 5 1
146 5 1
147 5 1
148 5 1
150 5 1
160 5 1
174 5 1
175 5 1
177 5 1
178 5 1
180 5 1
188 5 1
189 5 1
190 5 1
193 5 1
195 5 1
196 5 1
197 5 1
200 5 1
201 5 1
204 5 1
206 5 1
208 5 1
209 5 1
211 5 1
212 5 1
213 5 1
214 5 1
216 5 1
217 5 1
218 5 1
280 5 1
289 5 1
291 5 1
294 5 1
295 5 1
296 5 1
303 5 1
311 5 1
312 5 1
319 5 1
325 5 1
326 5 1
327 5 1
329 5 1
335 5 1
336 5 1
337 5 1
339 5 1
342 5 1
347 5 1
350 5 1
352 5 1
353 5 1
360 5 1
389 5 1
391 5 1
396 5 1
402 5 1
403 5 1
406 5 1
411 5 1
420 5 1
428 5 1
487 5 1
496 5 1
517 5 1
519 5 1
575 5 1
581 5 1
584 5 1
586 5 1
587 5 1
589 5 1
590 5 1
592 5 1
595 5 1
597 5 1
619 5 1
621 5 1
622 5 1
623 5 1
624 5 1
629 5 1
630 5 1
633 5 1
641 5 1
649 5 1
652 5 1
656 5 1
659 5 1
675 5 1
677 5 1
701 5 1
827 5 1
828 5 1
871 5 1
872 5 1
964 5 1
965 5 1
967 5 1
1080 5 1
1092 5 1
1094 5 1
1095 5 1
1107 5 1
1119 5 1
1121 5 1
1180 5 1
1183 5 1
1184 5 1
1189 5 1
1201 5 1
1225 5 1
1296 5 1
1298 5 1
1301 5 1
1302 5 1
1303 5 1
1307 5 1
1309 5 1
1311 5 1
1343 5 1
1344 5 1
1345 5 1
1346 5 1
1348 5 1
1350 5 1
1352 5 1
1355 5 1
1357 5 1
1358 5 1
1362 5 1
1365 5 1
1366 5 1
1367 5 1
1369 5 1
1370 5 1
1371 5 1
1372 5 1
1373 5 1
1375 5 1
1376 5 1
1377 5 1
1380 5 1
1383 5 1
1461 5 1
1463 5 1
1547 5 1
1548 5 1
1585 5 1
1591 5 1
1592 5 1
1599 5 1
1634 5 1
1635 5 1
1637 5 1
1655 5 1
1657 5 1
1660 5 1
1661 5 1
1666 5 1
1672 5 1
1673 5 1
1724 5 1
1727 5 1
1733 5 1
1751 5 1
1752 5 1
1760 5 1
1762 5 1
1764 5 1
1786 5 1
2 6 1
5 6 1
6 6 1
55 6 1
60 6 1
99 6 1
138 6 1
153 6 1
154 6 1
218 6 1
240 6 1
245 6 1
246 6 1
253 6 1
270 6 1
275 6 1
281 6 1
283 6 1
284 6 1
303 6 1
312 6 1
315 6 1
318 6 1
324 6 1
335 6 1
344 6 1
347 6 1
353 6 1
366 6 1
369 6 1
413 6 1
415 6 1
417 6 1
476 6 1
491 6 1
549 6 1
561 6 1
566 6 1
572 6 1
574 6 1
578 6 1
596 6 1
599 6 1
605 6 1
617 6 1
618 6 1
623 6 1
650 6 1
670 6 1
684 6 1
706 6 1
708 6 1
710 6 1
713 6 1
715 6 1
716 6 1
717 6 1
718 6 1
719 6 1
720 6 1
721 6 1
722 6 1
735 6 1
737 6 1
752 6 1
763 6 1
789 6 1
791 6 1
795 6 1
796 6 1
799 6 1
801 6 1
802 6 1
805 6 1
806 6 1
807 6 1
809 6 1
810 6 1
811 6 1
813 6 1
815 6 1
820 6 1
824 6 1
843 6 1
844 6 1
845 6 1
847 6 1
848 6 1
850 6 1
852 6 1
853 6 1
854 6 1
858 6 1
861 6 1
867 6 1
873 6 1
877 6 1
878 6 1
895 6 1
896 6 1
957 6 1
972 6 1
975 6 1
977 6 1
981 6 1
982 6 1
983 6 1
989 6 1
992 6 1
995 6 1
1003 6 1
1004 6 1
1012 6 1
1017 6 1
1037 6 1
1039 6 1
1040 6 1
1048 6 1
1098 6 1
1102 6 1
1105 6 1
1106 6 1
1109 6 1
1110 6 1
1133 6 1
1136 6 1
1144 6 1
1152 6 1
1155 6 1
1157 6 1
1207 6 1
1218 6 1
1219 6 1
1223 6 1
1224 6 1
1227 6 1
1228 6 1
1243 6 1
1247 6 1
1248 6 1
1250 6 1
1258 6 1
1263 6 1
1282 6 1
1283 6 1
1284 6 1
1295 6 1
1341 6 1
1344 6 1
1348 6 1
1379 6 1
1380 6 1
1402 6 1
1410 6 1
1412 6 1
1430 6 1
1437 6 1
1438 6 1
1450 6 1
1453 6 1
1488 6 1
1490 6 1
1512 6 1
1518 6 1
1522 6 1
1541 6 1
1542 6 1
1561 6 1
1593 6 1
1601 6 1
1602 6 1
1603 6 1
1659 6 1
1724 6 1
1741 6 1
1744 6 1
1756 6 1
1762 6 1
1769 6 1
1770 6 1
137 7 1
141 7 1
162 7 1
189 7 1
206 7 1
226 7 1
239 7 1
244 7 1
280 7 1
281 7 1
282 7 1
292 7 1
294 7 1
303 7 1
309 7 1
318 7 1
327 7 1
330 7 1
344 7 1
347 7 1
353 7 1
356 7 1
361 7 1
363 7 1
364 7 1
365 7 1
366 7 1
368 7 1
369 7 1
389 7 1
394 7 1
413 7 1
417 7 1
465 7 1
483 7 1
484 7 1
486 7 1
487 7 1
490 7 1
492 7 1
493 7 1
494 7 1
495 7 1
496 7 1
499 7 1
529 7 1
535 7 1
540 7 1
541 7 1
542 7 1
544 7 1
572 7 1
574 7 1
582 7 1
584 7 1
598 7 1
601 7 1
609 7 1
611 7 1
612 7 1
702 7 1
734 7 1
735 7 1
736 7 1
737 7 1
741 7 1
746 7 1
752 7 1
753 7 1
757 7 1
779 7 1
794 7 1
795 7 1
801 7 1
804 7 1
807 7 1
848 7 1
851 7 1
858 7 1
864 7 1
873 7 1
877 7 1
882 7 1
883 7 1
927 7 1
939 7 1
940 7 1
957 7 1
963 7 1
974 7 1
975 7 1
977 7 1
980 7 1
982 7 1
984 7 1
985 7 1
1003 7 1
1016 7 1
1080 7 1
1109 7 1
1168 7 1
1180 7 1
1181 7 1
1183 7 1
1186 7 1
1191 7 1
1193 7 1
1195 7 1
1196 7 1
1207 7 1
1227 7 1
1229 7 1
1233 7 1
1235 7 1
1237 7 1
1255 7 1
1278 7 1
1288 7 1
1324 7 1
1327 7 1
1337 7 1
1341 7 1
1345 7 1
1347 7 1
1348 7 1
1389 7 1
1390 7 1
1394 7 1
1406 7 1
1415 7 1
1470 7 1
1473 7 1
1475 7 1
1478 7 1
1479 7 1
1483 7 1
1484 7 1
1501 7 1
1552 7 1
1587 7 1
1589 7 1
1590 7 1
1592 7 1
1593 7 1
1600 7 1
1635 7 1
1640 7 1
1642 7 1
1643 7 1
1645 7 1
1658 7 1
1667 7 1
1676 7 1
1720 7 1
1724 7 1
1749 7 1
1750 7 1
1751 7 1
1760 7 1
1761 7 1
1769 7 1
1770 7 1
1771 7 1
1787 7 1
1795 7 1
1 8 1
14 8 1
116 8 1
119 8 1
145 8 1
153 8 1
154 8 1
158 8 1
159 8 1
222 8 1
237 8 1
248 8 1
249 8 1
250 8 1
251 8 1
252 8 1
279 8 1
288 8 1
290 8 1
293 8 1
297 8 1
309 8 1
311 8 1
317 8 1
329 8 1
338 8 1
340 8 1
342 8 1
343 8 1
345 8 1
346 8 1
352 8 1
354 8 1
359 8 1
363 8 1
369 8 1
371 8 1
378 8 1
430 8 1
445 8 1
453 8 1
506 8 1
510 8 1
567 8 1
568 8 1
575 8 1
580 8 1
583 8 1
584 8 1
588 8 1
589 8 1
592 8 1
597 8 1
604 8 1
605 8 1
607 8 1
615 8 1
619 8 1
621 8 1
622 8 1
624 8 1
626 8 1
633 8 1
634 8 1
647 8 1
652 8 1
658 8 1
659 8 1
661 8 1
663 8 1
668 8 1
669 8 1
673 8 1
674 8 1
677 8 1
680 8 1
686 8 1
706 8 1
711 8 1
771 8 1
811 8 1
843 8 1
858 8 1
870 8 1
885 8 1
908 8 1
917 8 1
938 8 1
947 8 1
948 8 1
949 8 1
979 8 1
1076 8 1
1079 8 1
1093 8 1
1094 8 1
1100 8 1
1101 8 1
1105 8 1
1106 8 1
1109 8 1
1111 8 1
1113 8 1
1115 8 1
1181 8 1
1184 8 1
1193 8 1
1195 8 1
1197 8 1
1240 8 1
1243 8 1
1244 8 1
1245 8 1
1246 8 1
1251 8 1
1252 8 1
1254 8 1
1257 8 1
1258 8 1
1261 8 1
1263 8 1
1270 8 1
1272 8 1
1276 8 1
1277 8 1
1279 8 1
1280 8 1
1281 8 1
1286 8 1
1342 8 1
1343 8 1
1347 8 1
1352 8 1
1353 8 1
1354 8 1
1357 8 1
1363 8 1
1365 8 1
1373 8 1
1375 8 1
1379 8 1
1380 8 1
1388 8 1
1419 8 1
1471 8 1
1533 8 1
1541 8 1
1542 8 1
1545 8 1
1576 8 1
1615 8 1
1624 8 1
1626 8 1
1632 8 1
1651 8 1
1656 8 1
1678 8 1
1679 8 1
1706 8 1
1719 8 1
1728 8 1
1731 8 1
1732 8 1
1735 8 1
1737 8 1
1739 8 1
1743 8 1
1744 8 1
1749 8 1
1756 8 1
1758 8 1
1759 8 1
1762 8 1
1764 8 1
1765 8 1
1768 8 1
1770 8 1
101 9 1
138 9 1
139 9 1
148 9 1
164 9 1
169 9 1
179 9 1
180 9 1
181 9 1
192 9 1
206 9 1
224 9 1
226 9 1
232 9 1
238 9 1
281 9 1
300 9 1
311 9 1
354 9 1
355 9 1
356 9 1
357 9 1
378 9 1
385 9 1
393 9 1
426 9 1
463 9 1
465 9 1
468 9 1
470 9 1
474 9 1
476 9 1
477 9 1
479 9 1
486 9 1
491 9 1
493 9 1
498 9 1
500 9 1
536 9 1
608 9 1
610 9 1
611 9 1
612 9 1
629 9 1
642 9 1
667 9 1
693 9 1
697 9 1
730 9 1
732 9 1
733 9 1
737 9 1
738 9 1
741 9 1
744 9 1
745 9 1
746 9 1
747 9 1
749 9 1
750 9 1
751 9 1
752 9 1
753 9 1
754 9 1
755 9 1
757 9 1
760 9 1
761 9 1
762 9 1
763 9 1
766 9 1
769 9 1
772 9 1
775 9 1
776 9 1
778 9 1
780 9 1
782 9 1
783 9 1
784 9 1
786 9 1
788 9 1
790 9 1
791 9 1
793 9 1
794 9 1
797 9 1
800 9 1
804 9 1
805 9 1
815 9 1
816 9 1
817 9 1
826 9 1
836 9 1
840 9 1
867 9 1
869 9 1
874 9 1
881 9 1
882 9 1
926 9 1
937 9 1
940 9 1
941 9 1
956 9 1
962 9 1
974 9 1
979 9 1
1067 9 1
1098 9 1
1206 9 1
1207 9 1
1209 9 1
1210 9 1
1219 9 1
1221 9 1
1222 9 1
1228 9 1
1229 9 1
1247 9 1
1248 9 1
1249 9 1
1253 9 1
1256 9 1
1257 9 1
1260 9 1
1262 9 1
1271 9 1
1272 9 1
1283 9 1
1323 9 1
1378 9 1
1387 9 1
1391 9 1
1393 9 1
1398 9 1
1402 9 1
1469 9 1
1476 9 1
1479 9 1
1480 9 1
1487 9 1
1493 9 1
1552 9 1
1632 9 1
1641 9 1
1642 9 1
1644 9 1
1645 9 1
1647 9 1
1648 9 1
1650 9 1
1658 9 1
1659 9 1
1672 9 1
1681 9 1
1732 9 1
1761 9 1
1778 9 1
1793 9 1
49 10 1
111 10 1
138 10 1
139 10 1
142 10 1
168 10 1
179 10 1
180 10 1
181 10 1
187 10 1
206 10 1
212 10 1
224 10 1
226 10 1
232 10 1
238 10 1
281 10 1
300 10 1
311 10 1
354 10 1
355 10 1
356 10 1
357 10 1
385 10 1
393 10 1
396 10 1
397 10 1
406 10 1
409 10 1
426 10 1
430 10 1
463 10 1
468 10 1
470 10 1
474 10 1
476 10 1
477 10 1
479 10 1
493 10 1
538 10 1
606 10 1
608 10 1
610 10 1
611 10 1
612 10 1
618 10 1
620 10 1
629 10 1
630 10 1
640 10 1
642 10 1
667 10 1
693 10 1
697 10 1
730 10 1
732 10 1
733 10 1
737 10 1
738 10 1
741 10 1
744 10 1
745 10 1
746 10 1
747 10 1
749 10 1
750 10 1
751 10 1
752 10 1
753 10 1
754 10 1
755 10 1
757 10 1
760 10 1
761 10 1
762 10 1
763 10 1
766 10 1
769 10 1
772 10 1
775 10 1
776 10 1
778 10 1
780 10 1
782 10 1
783 10 1
784 10 1
786 10 1
788 10 1
790 10 1
791 10 1
793 10 1
794 10 1
797 10 1
800 10 1
804 10 1
805 10 1
815 10 1
816 10 1
817 10 1
826 10 1
836 10 1
840 10 1
866 10 1
867 10 1
869 10 1
881 10 1
882 10 1
940 10 1
941 10 1
1082 10 1
1086 10 1
1093 10 1
1148 10 1
1198 10 1
1206 10 1
1207 10 1
1209 10 1
1210 10 1
1219 10 1
1221 10 1
1222 10 1
1226 10 1
1228 10 1
1229 10 1
1247 10 1
1248 10 1
1249 10 1
1250 10 1
1256 10 1
1257 10 1
1260 10 1
1262 10 1
1271 10 1
1272 10 1
1283 10 1
1387 10 1
1391 10 1
1393 10 1
1398 10 1
1402 10 1
1464 10 1
1465 10 1
1469 10 1
1552 10 1
1632 10 1
1641 10 1
1642 10 1
1644 10 1
1645 10 1
1647 10 1
1648 10 1
1650 10 1
1651 10 1
1663 10 1
1671 10 1
1672 10 1
1732 10 1
1761 10 1
1778 10 1
2 11 1
3 11 1
4 11 1
6 11 1
11 11 1
148 11 1
155 11 1
176 11 1
186 11 1
188 11 1
190 11 1
191 11 1
193 11 1
194 11 1
195 11 1
196 11 1
198 11 1
199 11 1
202 11 1
204 11 1
207 11 1
208 11 1
209 11 1
211 11 1
212 11 1
213 11 1
215 11 1
219 11 1
240 11 1
280 11 1
287 11 1
292 11 1
293 11 1
295 11 1
296 11 1
297 11 1
299 11 1
301 11 1
318 11 1
328 11 1
329 11 1
333 11 1
336 11 1
337 11 1
339 11 1
340 11 1
344 11 1
348 11 1
351 11 1
354 11 1
360 11 1
362 11 1
363 11 1
378 11 1
387 11 1
396 11 1
401 11 1
494 11 1
496 11 1
505 11 1
514 11 1
517 11 1
566 11 1
567 11 1
568 11 1
571 11 1
573 11 1
579 11 1
580 11 1
581 11 1
582 11 1
585 11 1
588 11 1
590 11 1
594 11 1
595 11 1
597 11 1
615 11 1
616 11 1
621 11 1
623 11 1
627 11 1
678 11 1
680 11 1
681 11 1
683 11 1
684 11 1
700 11 1
702 11 1
717 11 1
735 11 1
736 11 1
808 11 1
824 11 1
830 11 1
853 11 1
871 11 1
873 11 1
964 11 1
965 11 1
966 11 1
968 11 1
969 11 1
972 11 1
1086 11 1
1119 11 1
1123 11 1
1189 11 1
1216 11 1
1217 11 1
1222 11 1
1297 11 1
1299 11 1
1304 11 1
1305 11 1
1307 11 1
1318 11 1
1328 11 1
1330 11 1
1331 11 1
1333 11 1
1334 11 1
1347 11 1
1351 11 1
1356 11 1
1362 11 1
1368 11 1
1370 11 1
1382 11 1
1547 11 1
1581 11 1
1584 11 1
1589 11 1
1592 11 1
1595 11 1
1596 11 1
1597 11 1
1599 11 1
1601 11 1
1629 11 1
1659 11 1
1670 11 1
1720 11 1
1723 11 1
1729 11 1
1730 11 1
1741 11 1
1747 11 1
1749 11 1
1750 11 1
1751 11 1
1752 11 1
1753 11 1
1754 11 1
1755 11 1
1756 11 1
1760 11 1
1765 11 1
1768 11 1
12 12 1
25 12 1
117 12 1
137 12 1
142 12 1
144 12 1
153 12 1
155 12 1
157 12 1
162 12 1
226 12 1
239 12 1
245 12 1
281 12 1
300 12 1
345 12 1
354 12 1
385 12 1
386 12 1
387 12 1
389 12 1
394 12 1
397 12 1
399 12 1
400 12 1
402 12 1
404 12 1
406 12 1
412 12 1
413 12 1
415 12 1
423 12 1
428 12 1
480 12 1
484 12 1
490 12 1
497 12 1
535 12 1
542 12 1
544 12 1
550 12 1
572 12 1
574 12 1
586 12 1
617 12 1
622 12 1
628 12 1
632 12 1
702 12 1
706 12 1
707 12 1
708 12 1
709 12 1
714 12 1
717 12 1
719 12 1
725 12 1
726 12 1
727 12 1
730 12 1
734 12 1
745 12 1
758 12 1
760 12 1
763 12 1
776 12 1
778 12 1
783 12 1
789 12 1
791 12 1
794 12 1
799 12 1
801 12 1
813 12 1
818 12 1
819 12 1
820 12 1
821 12 1
822 12 1
823 12 1
827 12 1
828 12 1
832 12 1
833 12 1
847 12 1
849 12 1
850 12 1
851 12 1
857 12 1
864 12 1
866 12 1
876 12 1
880 12 1
883 12 1
940 12 1
957 12 1
963 12 1
974 12 1
975 12 1
976 12 1
1043 12 1
1084 12 1
1085 12 1
1088 12 1
1090 12 1
1092 12 1
1101 12 1
1104 12 1
1105 12 1
1107 12 1
1110 12 1
1219 12 1
1227 12 1
1237 12 1
1243 12 1
1345 12 1
1347 12 1
